# SampleCounter	Dev.DutyCycle.value	Controller.enabled	Controller.alfa	Controller.alfa_dot	Controller.alfa_int	Controller.x	Controller.x_dot	Controller.x_int
8742	0.199044	1	-1.50217	14.2042	3.63524	-0.112692	0.020362	-229.083
8743	0.0245033	1	-1.18421	24.8003	2.45099	-0.11233	0.0361991	-229.193
8744	0.0146286	1	-0.966006	13.8204	1.48496	-0.112149	0.0180995	-229.303
8745	0.032713	1	-0.987931	-1.08359	0.497013	-0.112149	0	-229.412
8746	0.17927	1	-1.05466	-6.57953	-0.55765	-0.112149	0	-229.522
8747	0.194524	1	-1.1362	-12.5435	-1.69384	-0.111652	0.0497737	-229.632
8748	0.174606	1	-1.04525	-0.675405	-2.73908	-0.111629	0.00226244	-229.741
8749	0.0266023	1	-0.98256	8.70867	-3.72161	-0.111425	0.020362	-229.85
8750	0.0126038	1	-0.812135	6.47674	-4.53371	-0.111312	0.0113122	-229.959
8751	0.0121734	1	-0.727596	-0.819196	-5.26126	-0.111312	0	-230.068
8752	0.150851	1	-0.717462	-6.45914	-5.97867	-0.111312	0	-230.177
8753	0.143951	1	-0.692421	-1.37107	-6.67103	-0.110905	0.040724	-230.286
8754	0.122439	1	-0.452503	-3.399	-7.12347	-0.110837	0.00678733	-230.394
8755	-0.0402893	1	-0.242169	5.20507	-7.36557	-0.110701	0.0135747	-230.503
8756	-0.0556304	1	-0.0332271	-0.314866	-7.39872	-0.110724	-0.00226244	-230.611
8757	-0.0672411	1	0.100355	-2.1628	-7.29829	-0.110928	-0.020362	-230.72
8758	0.0869437	1	-0.0386544	-9.07473	-7.33687	-0.111312	-0.0384615	-230.829
8759	0.101725	1	-0.177021	-9.84266	-7.51382	-0.111357	-0.00452489	-230.938
8760	0.125532	1	-0.353121	-15.6866	-7.86687	-0.11052	0.0837104	-231.046
8761	-0.0389022	1	-0.139834	-5.77448	-8.00662	-0.110452	0.00678733	-231.154
8762	-0.0680455	1	0.134888	-4.23838	-7.87165	-0.110543	-0.00904977	-231.262
8763	-0.0768514	1	0.206719	-2.82227	-7.66486	-0.110792	-0.0248869	-231.371
8764	0.0743966	1	0.0245647	-2.54615	-7.64021	-0.11129	-0.0497737	-231.48
8765	0.10239	1	-0.184287	-9.47004	-7.82442	-0.111516	-0.0226244	-231.589
8766	0.12555	1	-0.367817	-13.9099	-8.19216	-0.110792	0.0723982	-231.698
8767	0.124171	1	-0.505923	1.78622	-8.698	-0.110271	0.0520362	-231.805
8768	-0.0570355	1	-0.0696992	6.10636	-8.76762	-0.110113	0.0158371	-231.913
8769	-0.0883017	1	0.215842	8.6025	-8.55169	-0.110158	-0.00452489	-232.021
8770	-0.0818646	1	0.260346	-2.54538	-8.29126	-0.110633	-0.0475113	-232.129
8771	-0.0767096	1	0.279083	-9.85325	-8.01209	-0.111425	-0.0791855	-232.239
8772	0.0861283	1	0.102292	-21.7811	-7.90972	-0.111538	-0.0113122	-232.348
8773	0.124622	1	-0.301833	-19.561	-8.21147	-0.11129	0.0248869	-232.457
8774	0.133522	1	-0.490683	-9.08481	-8.70207	-0.110339	0.0950226	-232.565
8775	0.16597	1	-1.00195	10.5954	-9.70394	-0.109977	0.0361991	-232.672
8776	0.0708249	1	-1.47742	21.4316	-11.1813	-0.109751	0.0226244	-232.78
8777	0.084164	1	-1.55031	16.9317	-12.7315	-0.10957	0.0180995	-232.887
8778	0.106335	1	-1.66858	8.25586	-14.3999	-0.109321	0.0248869	-232.994
8779	0.109509	1	-1.69061	8.97599	-16.0904	-0.109163	0.0158371	-233.101
8780	0.263623	1	-1.78767	-0.311886	-17.8779	-0.10905	0.0113122	-233.208
8781	0.269309	1	-1.87914	5.02823	-19.7568	-0.108756	0.0294118	-233.314
8782	0.255785	1	-1.81337	13.7883	-21.57	-0.108394	0.0361991	-233.42
8783	0.206481	1	-1.40753	23.9165	-22.9773	-0.107873	0.0520362	-233.526
8784	0.0267525	1	-0.940065	24.5045	-23.9172	-0.107398	0.0475113	-233.631
8785	0.00999822	1	-0.673154	15.2406	-24.5901	-0.107195	0.020362	-233.736
8786	0.0203354	1	-0.611296	-0.671354	-25.2011	-0.107217	-0.00226244	-233.84
8787	0.0475876	1	-0.7401	-14.3033	-25.941	-0.107195	0.00226244	-233.945
8788	0.200483	1	-0.893431	-17.6393	-26.8341	-0.107172	0.00226244	-234.05
8789	0.233789	1	-1.09911	-29.2792	-27.933	-0.106448	0.0723982	-234.154
8790	0.131657	1	-0.416931	5.05287	-28.3496	-0.106199	0.0248869	-234.258
8791	0.102819	1	-0.0204743	-5.73504	-28.3698	-0.105928	0.0271493	-234.362
8792	-0.0562194	1	0.112448	6.56505	-28.2571	-0.105588	0.0339366	-234.465
8793	-0.0511384	1	0.109855	1.63315	-28.147	-0.105543	0.00452489	-234.568
8794	-0.0116472	1	-0.14204	-12.5268	-28.2887	-0.105973	-0.0429864	-234.672
8795	0.00514098	1	-0.290817	-14.1467	-28.5792	-0.106267	-0.0294118	-234.776
8796	0.151277	1	-0.384288	-17.2186	-28.9633	-0.106244	0.00226244	-234.88
8797	0.155995	1	-0.450481	-14.8664	-29.4134	-0.105769	0.0475113	-234.983
8798	0.150856	1	-0.374122	-16.9903	-29.7873	-0.104321	0.144796	-235.085
8799	0.17458	1	-0.816795	4.36986	-30.6038	-0.104163	0.0158371	-235.187
8800	0.0147119	1	-0.629397	12.794	-31.2329	-0.103688	0.0475113	-235.288
8801	-0.00520738	1	-0.396128	9.78217	-31.6287	-0.103439	0.0248869	-235.389
8802	-0.0424779	1	-0.069294	14.4383	-31.6977	-0.103462	-0.00226244	-235.49
8803	-0.0594904	1	0.124897	11.9064	-31.5724	-0.103529	-0.00678733	-235.591
8804	0.070205	1	0.19817	8.01856	-31.374	-0.103756	-0.0226244	-235.693
8805	0.0934436	1	0.0554653	-1.00534	-31.3182	-0.103778	-0.00226244	-235.794
8806	0.114917	1	-0.0937737	-7.46124	-31.4116	-0.103145	0.0633484	-235.895
8807	0.122137	1	-0.174552	-6.42913	-31.5859	-0.102127	0.10181	-235.995
8808	0.0054404	1	-0.467767	6.72298	-32.0533	-0.101584	0.0542986	-236.094
8809	0.0251967	1	-0.634272	4.25109	-32.6873	-0.101448	0.0135747	-236.193
8810	0.0365919	1	-0.686047	-1.2808	-33.373	-0.101425	0.00226244	-236.292
8811	0.0431717	1	-0.713634	-4.3887	-34.0863	-0.101425	0	-236.391
8812	0.187113	1	-0.808989	-4.65259	-34.8949	-0.101425	0	-236.49
8813	0.195667	1	-0.877953	-5.43248	-35.7725	-0.10086	0.0565611	-236.589
8814	0.174982	1	-0.930717	21.4596	-36.7029	-0.100158	0.0701357	-236.687
8815	0.18482	1	-1.1319	32.8717	-37.8344	-0.0996154	0.0542986	-236.784
8816	0.044201	1	-1.05736	33.7598	-38.8914	-0.0989593	0.0656108	-236.88
8817	0.0407226	1	-0.937962	26.2359	-39.829	-0.0986651	0.0294118	-236.977
8818	0.0479467	1	-0.918343	17.9679	-40.7469	-0.0985068	0.0158371	-237.073
8819	0.0600127	1	-0.937591	8.76389	-41.6841	-0.0983936	0.0113122	-237.169
8820	0.207755	1	-1.00313	1.91187	-42.6868	-0.0982127	0.0180995	-237.265
8821	0.212614	1	-1.00935	-1.31615	-43.6958	-0.0973755	0.0837104	-237.36
8822	0.113938	1	-0.10412	6.93983	-43.7994	-0.0969004	0.0475113	-237.454
8823	0.0310675	1	0.560221	22.8158	-43.2388	-0.0965158	0.0384615	-237.548
8824	-0.0975513	1	0.627754	10.7198	-42.6106	-0.0961538	0.0361991	-237.642
8825	-0.0546192	1	0.294366	0.831704	-42.3158	-0.0964479	-0.0294118	-237.736
8826	-0.0297281	1	0.142665	-9.03236	-42.1727	-0.0972172	-0.0769231	-237.831
8827	0.020213	1	-0.232266	-21.2484	-42.4046	-0.0971267	0.00904977	-237.926
8828	0.177194	1	-0.45044	-22.6285	-42.8546	-0.0971041	0.00226244	-238.021
8829	0.18898	1	-0.564105	-22.4845	-43.4183	-0.0965384	0.0565611	-238.115
8830	0.239424	1	-1.22728	-5.38448	-44.6451	-0.0949774	0.156109	-238.207
8831	0.248095	1	-1.50367	15.0875	-46.1483	-0.0947059	0.0271493	-238.3
8832	0.104085	1	-1.51472	28.3835	-47.6626	-0.0942534	0.0452489	-238.392
8833	0.110252	1	-1.55283	27.5795	-49.2149	-0.0937783	0.0475113	-238.483
8834	0.108756	1	-1.47739	23.0075	-50.6918	-0.09319	0.0588235	-238.574
8835	0.0856193	1	-1.22453	22.0834	-51.9159	-0.0926697	0.0520362	-238.664
8836	0.199727	1	-0.941744	13.9713	-52.8571	-0.0922398	0.0429864	-238.754
8837	0.185109	1	-0.809915	16.2152	-53.6665	-0.0916516	0.0588235	-238.843
8838	0.172808	1	-0.66525	14.7151	-54.3312	-0.0911538	0.0497737	-238.932
8839	0.149407	1	-0.478183	19.887	-54.8088	-0.090543	0.061086	-239.02
8840	0.114233	1	-0.114271	18.7828	-54.9225	-0.0900226	0.0520362	-239.108
8841	-0.0401083	1	0.118862	16.3587	-54.8031	-0.0895475	0.0475113	-239.195
8842	-0.0564681	1	0.340847	10.1785	-54.4617	-0.0893665	0.0180995	-239.282
8843	-0.0599573	1	0.445203	2.78626	-54.016	-0.0895927	-0.0226244	-239.369
8844	-0.0688613	1	0.522891	3.39805	-53.4926	-0.0899321	-0.0339366	-239.457
8845	-0.0419072	1	0.382363	-9.88616	-53.1097	-0.0898642	0.00678733	-239.544
8846	0.111276	1	0.333761	-25.2104	-52.7754	-0.0898416	0.00226244	-239.631
8847	0.127834	1	0.149288	-23.4706	-52.6256	-0.0895249	0.0316742	-239.719
8848	0.143321	1	-0.0643422	-17.5307	-52.6894	-0.0883484	0.117647	-239.805
8849	0.114523	1	-0.0113315	5.97713	-52.7002	-0.0879638	0.0384615	-239.89
8850	0.107388	1	-0.0824387	20.305	-52.7821	-0.0876697	0.0294118	-239.975
8851	-0.0383586	1	0.0867789	15.7088	-52.6948	-0.0872851	0.0384615	-240.06
8852	-0.0513603	1	0.216903	15.4807	-52.4774	-0.0871719	0.0113122	-240.145
8853	-0.0604973	1	0.353217	10.6325	-52.1236	-0.0873982	-0.0226244	-240.23
8854	-0.0645992	1	0.406963	8.95229	-51.7161	-0.0876923	-0.0294118	-240.315
8855	-0.0446942	1	0.352347	-5.84391	-51.3633	-0.0878733	-0.0180995	-240.401
8856	0.117617	1	0.185627	-18.3361	-51.1771	-0.087828	0.00452489	-240.486
8857	0.13277	1	0.0162902	-16.5723	-51.1603	-0.0875113	0.0316742	-240.571
8858	0.147734	1	-0.187161	-11.0045	-51.347	-0.0862896	0.122172	-240.655
8859	0.0552356	1	0.543744	7.85934	-50.8027	-0.0859955	0.0294118	-240.739
8860	0.0201707	1	0.75199	21.3472	-50.0502	-0.0858597	0.0135747	-240.822
8861	-0.124998	1	0.981841	9.215	-49.0679	-0.0857692	0.00904977	-240.906
8862	-0.117613	1	0.905417	8.56681	-48.162	-0.0861538	-0.0384615	-240.989
8863	-0.130439	1	1.09366	1.47461	-47.0678	-0.0869909	-0.0837104	-241.074
8864	-0.127642	1	1.20068	-13.2256	-45.8667	-0.0869457	0.00452489	-241.158
8865	-0.096376	1	0.985677	-23.9778	-44.8805	-0.0871041	-0.0158371	-241.243
8866	0.0576764	1	0.751766	-22.058	-44.1283	-0.0872851	-0.0180995	-241.328
8867	0.0713749	1	0.582077	-19.3701	-43.5458	-0.0872172	0.00678733	-241.413
8868	0.0755868	1	0.483996	-14.2583	-43.0614	-0.0867421	0.0475113	-241.497
8869	0.0700031	1	0.443237	-5.04239	-42.6177	-0.0861086	0.0633484	-241.581
8870	0.0644478	1	0.394284	5.01351	-42.223	-0.0855656	0.0542986	-241.664
8871	-0.0697511	1	0.345957	10.3654	-41.8766	-0.0854977	0.00678733	-241.747
8872	-0.0745287	1	0.364762	12.8973	-41.5114	-0.0855656	-0.00678733	-241.83
8873	-0.0787986	1	0.392374	14.0132	-41.1187	-0.0861538	-0.0588235	-241.914
8874	-0.074216	1	0.443986	3.82501	-40.6743	-0.0863574	-0.020362	-241.998
8875	-0.0537182	1	0.255649	1.90486	-40.4182	-0.0863122	0.00452489	-242.082
8876	0.133377	1	-0.0864658	-17.5593	-40.5043	-0.0863122	0	-242.166
8877	0.144739	1	-0.244089	-12.9154	-40.7479	-0.0859502	0.0361991	-242.249
8878	0.14664	1	-0.323589	-6.54356	-41.0711	-0.0846154	0.133484	-242.331
8879	0.0264644	1	0.604403	20.2283	-40.4663	-0.0843213	0.0294118	-242.413
8880	-0.0219636	1	1.12091	15.8842	-39.345	-0.0842081	0.0113122	-242.495
8881	-0.174063	1	1.25106	20.384	-38.0935	-0.0842534	-0.00452489	-242.577
8882	-0.154361	1	1.15682	8.94789	-36.9363	-0.0849095	-0.0656108	-242.659
8883	-0.0380014	1	0.436822	-35.8483	-36.4992	-0.0851357	-0.0226244	-242.742
8884	-0.0192511	1	0.339284	-45.1845	-36.1595	-0.085181	-0.00452489	-242.825
8885	-0.0559401	1	0.466784	-21.7126	-35.6924	-0.0852262	-0.00452489	-242.908
8886	0.0824083	1	0.309852	-11.3447	-35.3821	-0.0852941	-0.00678733	-242.991
8887	0.0932345	1	0.18367	-9.73673	-35.1981	-0.0851584	0.0135747	-243.073
8888	0.0815786	1	0.296422	-9.65279	-34.9014	-0.0844117	0.0746606	-243.155
8889	0.045106	1	0.619312	-6.08884	-34.2817	-0.0836651	0.0746606	-243.236
8890	0.0231621	1	0.731592	3.89511	-33.5498	-0.0836425	0.00226244	-243.318
8891	-0.130902	1	0.93792	3.05507	-32.6115	-0.0836199	0.00226244	-243.399
8892	-0.132744	1	0.986787	-0.976975	-31.6244	-0.0840271	-0.040724	-243.48
8893	-0.170394	1	1.39315	-5.35702	-30.2309	-0.0851584	-0.113122	-243.563
8894	-0.155725	1	1.37788	-19.8771	-28.8527	-0.085181	-0.00226244	-243.646
8895	-0.143105	1	1.26435	-22.4091	-27.5881	-0.0854298	-0.0248869	-243.729
8896	0.0258003	1	0.938844	-26.3691	-26.649	-0.085724	-0.0294118	-243.812
8897	0.0441941	1	0.708221	-22.4091	-25.9405	-0.0858145	-0.00904977	-243.896
8898	0.0452011	1	0.603077	-13.505	-25.3371	-0.0856787	0.0135747	-243.979
8899	0.0449648	1	0.518413	-5.32099	-24.8185	-0.085543	0.0135747	-244.062
8900	0.0492785	1	0.400588	1.74708	-24.4176	-0.0853846	0.0158371	-244.145
8901	-0.0806093	1	0.345039	3.51114	-24.0724	-0.0852262	0.0158371	-244.228
8902	-0.06964	1	0.222319	4.59121	-23.8498	-0.0853846	-0.0158371	-244.311
8903	-0.0734178	1	0.236252	6.73927	-23.6133	-0.0859502	-0.0565611	-244.394
8904	-0.0732239	1	0.255514	4.36333	-23.3576	-0.0864027	-0.0452489	-244.478
8905	-0.0789932	1	0.353826	-0.0526219	-23.0035	-0.0863801	0.00226244	-244.562
8906	0.0642589	1	0.289778	-3.85657	-22.7135	-0.0864027	-0.00226244	-244.646
8907	0.0677735	1	0.233099	-1.93652	-22.4802	-0.0862443	0.0158371	-244.73
8908	0.0609586	1	0.260242	1.90353	-22.2197	-0.0857918	0.0452489	-244.813
8909	0.0497266	1	0.328831	5.94758	-21.8906	-0.0852715	0.0520362	-244.896
8910	0.0549902	1	0.305181	2.74363	-21.5852	-0.0849095	0.0361991	-244.978
8911	0.0584437	1	0.285072	1.01567	-21.3	-0.0847511	0.0158371	-245.061
8912	-0.0752751	1	0.27644	1.98772	-21.0233	-0.084638	0.0113122	-245.143
8913	-0.0817926	1	0.308646	4.97576	-20.7144	-0.0847737	-0.0135747	-245.225
8914	-0.0834389	1	0.327947	4.3638	-20.3863	-0.0854525	-0.0678733	-245.308
8915	-0.0774263	1	0.369722	-6.19617	-20.0164	-0.0859502	-0.0497737	-245.392
8916	-0.082491	1	0.476679	-12.3041	-19.5395	-0.0859502	0	-245.475
8917	-0.0918317	1	0.469033	-2.6681	-19.0703	-0.0860181	-0.00678733	-245.559
8918	0.0590921	1	0.379571	-11.692	-18.6905	-0.0861086	-0.00904977	-245.642
8919	0.0817526	1	0.161786	-12.736	-18.5285	-0.0859728	0.0135747	-245.726
8920	0.081454	1	0.0928008	-5.63192	-18.4355	-0.0854977	0.0475113	-245.809
8921	0.0768307	1	0.0531795	2.90016	-18.3822	-0.0847964	0.0701357	-245.891
8922	0.057817	1	0.143836	12.7042	-18.2382	-0.0843665	0.0429864	-245.973
8923	0.0436512	1	0.240011	17.0123	-17.998	-0.0842534	0.0113122	-246.055
8924	-0.103126	1	0.345675	19.5444	-17.6521	-0.0841403	0.0113122	-246.137
8925	-0.10912	1	0.445669	15.0924	-17.2063	-0.084457	-0.0316742	-246.219
8926	-0.110084	1	0.518522	8.25243	-16.6876	-0.0854977	-0.104072	-246.302
8927	-0.0502889	1	-0.0118693	1.50844	-16.6993	-0.0854525	0.00452489	-246.385
8928	-0.014863	1	-0.240604	-10.8036	-16.9397	-0.0854751	-0.00226244	-246.468
8929	0.012473	1	-0.526343	-9.03955	-17.4659	-0.0855203	-0.00452489	-246.551
8930	0.146729	1	-0.599065	-2.09153	-18.0648	-0.0854977	0.00226244	-246.634
8931	0.120134	1	-0.388031	3.78849	-18.4526	-0.0850679	0.0429864	-246.716
8932	0.118728	1	-0.339741	0.704516	-18.7922	-0.083733	0.133484	-246.798
8933	0.0296792	1	0.332623	22.1845	-18.4594	-0.0835746	0.0158371	-246.879
8934	-0.00850103	1	0.685607	24.3805	-17.7736	-0.0834163	0.0158371	-246.96
8935	-0.0566622	1	1.15495	24.4525	-16.6184	-0.0834389	-0.00226244	-247.041
8936	-0.21743	1	1.4452	21.4165	-15.1731	-0.083552	-0.0113122	-247.122
8937	-0.200536	1	1.26208	21.5724	-13.9108	-0.0843665	-0.0814479	-247.204
8938	-0.10666	1	0.653266	-12.0756	-13.2574	-0.0844117	-0.00452489	-247.286
8939	-0.0428268	1	0.174823	-28.2397	-13.0825	-0.0847059	-0.0294118	-247.368
8940	-0.00961462	1	-0.168692	-26.9318	-13.251	-0.085	-0.0294118	-247.45
8941	-0.00505461	1	-0.280845	-19.9958	-13.5318	-0.0850226	-0.00226244	-247.533
8942	0.120957	1	-0.294202	-11.0439	-13.8258	-0.0850226	0	-247.615
8943	0.104494	1	-0.218353	-1.94785	-14.044	-0.0846606	0.0361991	-247.698
8944	0.131575	1	-0.534219	3.09215	-14.5781	-0.0838235	0.0837104	-247.779
8945	0.144042	1	-0.789719	16.9642	-15.3677	-0.0836651	0.0158371	-247.86
8946	0.123205	1	-0.669928	26.4922	-16.0375	-0.0833032	0.0361991	-247.941
8947	0.113375	1	-0.565615	26.4561	-16.6029	-0.0828959	0.040724	-248.021
8948	-0.0338725	1	-0.425698	26.8041	-17.0285	-0.0824887	0.040724	-248.101
8949	-0.0510188	1	-0.174016	18.956	-17.2023	-0.0823077	0.0180995	-248.181
8950	-0.0605184	1	0.0391477	7.0999	-17.163	-0.0825565	-0.0248869	-248.261
8951	-0.0758371	1	0.265757	-0.508215	-16.8971	-0.0829412	-0.0384615	-248.342
8952	-0.0593271	1	0.245798	-15.2683	-16.6511	-0.0831448	-0.020362	-248.422
8953	-0.0306297	1	0.0112714	-20.5244	-16.6396	-0.0831674	-0.00226244	-248.503
8954	0.118156	1	-0.145162	-20.1885	-16.7846	-0.0832127	-0.00452489	-248.584
8955	0.129423	1	-0.309818	-14.6806	-17.0943	-0.0828507	0.0361991	-248.664
8956	0.127509	1	-0.332945	-10.1207	-17.4271	-0.0816742	0.117647	-248.743
8957	0.0379647	1	0.245758	21.3073	-17.1811	-0.0814706	0.020362	-248.822
8958	-0.0373667	1	1.00558	19.6513	-16.1754	-0.0813801	0.00904977	-248.901
8959	-0.0610139	1	1.25969	16.6272	-14.9155	-0.0814479	-0.00678733	-248.98
8960	-0.2071	1	1.35649	18.3431	-13.5589	-0.0817194	-0.0271493	-249.059
8961	-0.241771	1	1.79695	7.171	-11.7618	-0.0822398	-0.0520362	-249.139
8962	-0.255489	1	2.18266	-19.8651	-9.57904	-0.0822851	-0.00452489	-249.219
8963	-0.206722	1	1.77707	-29.8492	-7.80187	-0.0826697	-0.0384615	-249.299
8964	-0.151088	1	1.36096	-45.2333	-6.44084	-0.0832353	-0.0565611	-249.38
8965	-0.105042	1	0.91475	-47.5733	-5.52602	-0.0839366	-0.0701357	-249.461
8966	0.0781211	1	0.391415	-45.4613	-5.13455	-0.0846606	-0.0723982	-249.544
8967	0.124139	1	-0.119175	-40.3013	-5.25368	-0.0850226	-0.0361991	-249.626
8968	0.150917	1	-0.499438	-28.5532	-5.75306	-0.0842534	0.0769231	-249.708
8969	0.127131	1	-0.686831	14.6589	-6.43984	-0.084276	-0.00226244	-249.79
8970	0.070094	1	-0.250283	28.291	-6.69005	-0.0842081	0.00678733	-249.871
8971	0.0585663	1	-0.107176	25.6152	-6.79716	-0.0840271	0.0180995	-249.953
8972	-0.0786168	1	-0.0659801	25.4112	-6.86307	-0.0837556	0.0271493	-250.034
8973	-0.0953698	1	0.105415	24.9193	-6.75759	-0.0838235	-0.00678733	-250.115
8974	-0.0972666	1	0.194318	17.7313	-6.56321	-0.0845701	-0.0746606	-250.198
8975	-0.0975791	1	0.448438	-7.81666	-6.1147	-0.0847059	-0.0135747	-250.28
8976	-0.0733705	1	0.30316	-17.8007	-5.81148	-0.0847737	-0.00678733	-250.362
8977	-0.0743046	1	0.17396	-4.12064	-5.63746	-0.0849321	-0.0158371	-250.444
8978	0.0667263	1	0.115865	-6.12461	-5.52154	-0.0851131	-0.0180995	-250.527
8979	0.0748082	1	-0.00795507	-1.81658	-5.52944	-0.0849547	0.0158371	-250.609
8980	0.0648429	1	0.0577591	1.51946	-5.47163	-0.0844796	0.0475113	-250.691
8981	0.0364048	1	0.281247	7.3275	-5.19033	-0.0838914	0.0588235	-250.773
8982	0.0161052	1	0.439883	11.3235	-4.75039	-0.0836199	0.0271493	-250.854
8983	-0.00191669	1	0.626912	10.0156	-4.12343	-0.0836199	0	-250.935
8984	-0.0178212	1	0.789938	8.82757	-3.33345	-0.0836199	0	-251.016
8985	-0.173482	1	0.985713	10.5916	-2.3477	-0.0836651	-0.00452489	-251.097
8986	-0.180966	1	1.07809	7.75957	-1.26959	-0.0842308	-0.0565611	-251.179
8987	-0.216626	1	1.61011	-11.3924	0.340535	-0.0850452	-0.0814479	-251.262
8988	-0.209207	1	1.48946	-8.23646	1.83	-0.0853393	-0.0294118	-251.344
8989	-0.168599	1	1.21869	-22.9845	3.04866	-0.0857466	-0.040724	-251.428
8990	-0.148255	1	1.06104	-28.6244	4.10967	-0.0861991	-0.0452489	-251.511
8991	-0.140838	1	0.925046	-23.3684	5.03467	-0.0866516	-0.0452489	-251.595
8992	0.0140281	1	0.652557	-18.3043	5.68718	-0.0871267	-0.0475113	-251.68
8993	0.0395537	1	0.369724	-15.9163	6.05685	-0.0873077	-0.0180995	-251.765
8994	0.0492165	1	0.211104	-9.92816	6.26789	-0.0872172	0.00904977	-251.85
8995	0.0174672	1	0.367007	5.86396	6.63483	-0.0869909	0.0226244	-251.934
8996	-0.0162333	1	0.630031	12.6321	7.2648	-0.0867873	0.020362	-252.018
8997	-0.0449969	1	0.866522	16.8802	8.13125	-0.0868326	-0.00452489	-252.103
8998	-0.0785851	1	1.12432	23.5643	9.25549	-0.0868778	-0.00452489	-252.187
8999	-0.236844	1	1.33978	25.6043	10.5952	-0.0871493	-0.0271493	-252.272
9000	-0.245682	1	1.35924	31.1364	11.9543	-0.08819	-0.104072	-252.357
9001	-0.209627	1	1.35356	-5.70359	13.3078	-0.0882805	-0.00904977	-252.443
9002	-0.174549	1	1.11143	-17.6796	14.419	-0.0886878	-0.040724	-252.529
9003	-0.110153	1	0.548738	-26.3556	14.9676	-0.0892534	-0.0565611	-252.616
9004	-0.060973	1	0.0195482	-22.6355	14.987	-0.0897285	-0.0475113	-252.703
9005	-0.0178406	1	-0.430867	-20.2955	14.556	-0.0901357	-0.040724	-252.791
9006	0.121243	1	-0.593435	-9.19537	13.9624	-0.0902715	-0.0135747	-252.878
9007	0.115514	1	-0.640738	1.90473	13.3216	-0.0898642	0.040724	-252.966
9008	0.145904	1	-1.08593	17.1208	12.2355	-0.0889366	0.0927602	-253.052
9009	0.146128	1	-1.25265	34.8209	10.9827	-0.0888009	0.0135747	-253.138
9010	0.087161	1	-0.678039	37.005	10.3046	-0.0884615	0.0339366	-253.224
9011	0.0408062	1	-0.294584	45.309	10.0099	-0.0881448	0.0316742	-253.31
9012	0.0237853	1	-0.0581527	38.745	9.95163	-0.0878054	0.0339366	-253.395
9013	-0.123034	1	0.19987	26.229	10.1514	-0.0877149	0.00904977	-253.48
9014	-0.136289	1	0.425363	16.5089	10.5767	-0.0880995	-0.0384615	-253.566
9015	-0.154206	1	0.75681	0.524775	11.3334	-0.0889366	-0.0837104	-253.652
9016	-0.160011	1	0.958998	-14.8473	12.2923	-0.0890271	-0.00904977	-253.739
9017	-0.153363	1	0.893069	-15.7954	13.1852	-0.0894117	-0.0384615	-253.826
9018	-0.107594	1	0.58624	-31.4675	13.7713	-0.0897737	-0.0361991	-253.913
9019	-0.105082	1	0.466571	-22.4796	14.2377	-0.0901357	-0.0361991	-254.001
9020	0.0384252	1	0.331163	-19.4436	14.5688	-0.0905203	-0.0384615	-254.089
9021	0.0388505	1	0.229101	-9.89166	14.7977	-0.0905656	-0.00452489	-254.177
9022	0.0377079	1	0.169355	-2.94366	14.9669	-0.090362	0.020362	-254.264
9023	0.0137319	1	0.298373	7.83234	15.2651	-0.0901357	0.0226244	-254.352
9024	-0.00889	1	0.444548	15.3923	15.7095	-0.0900452	0.00904977	-254.44
9025	-0.0282177	1	0.619393	16.6163	16.3288	-0.0900452	0	-254.527
9026	-0.0494974	1	0.816705	17.3483	17.1453	-0.0900905	-0.00452489	-254.615
9027	-0.197129	1	0.96837	15.5123	18.1135	-0.090181	-0.00904977	-254.702
9028	-0.203572	1	1.05798	11.9362	19.1713	-0.0909276	-0.0746606	-254.791
9029	-0.0675897	1	0.0681566	-25.1319	19.2393	-0.0913348	-0.040724	-254.879
9030	0.0179697	1	-0.697184	-33.4599	18.5419	-0.0915837	-0.0248869	-254.968
9031	0.03014	1	-0.91343	-23.092	17.6283	-0.0916742	-0.00904977	-255.058
9032	0.021069	1	-0.918295	-12.616	16.7098	-0.0915611	0.0113122	-255.147
9033	0.0116971	1	-0.915975	-2.55999	15.7937	-0.0915384	0.00226244	-255.236
9034	0.1367	1	-0.860186	1.05203	14.9333	-0.0915384	0	-255.325
9035	0.121758	1	-0.736873	4.40004	14.1963	-0.0911538	0.0384615	-255.413
9036	0.0590077	1	-0.298032	23.5641	13.8981	-0.0908145	0.0339366	-255.501
9037	0.0476511	1	-0.214956	26.8281	13.683	-0.0906335	0.0180995	-255.589
9038	0.0536531	1	-0.161281	15.62	13.5216	-0.0904298	0.020362	-255.677
9039	0.0592304	1	-0.172012	11.288	13.3495	-0.0902036	0.0226244	-255.765
9040	0.070707	1	-0.148016	-2.44008	13.2013	-0.0900905	0.0113122	-255.853
9041	-0.0564957	1	-0.176832	-5.51214	13.0244	-0.0899774	0.0113122	-255.94
9042	-0.057859	1	-0.129621	-8.7402	12.8946	-0.0900905	-0.0113122	-256.027
9043	-0.0525393	1	-0.135382	-13.3483	12.7591	-0.0904072	-0.0316742	-256.115
9044	-0.0500868	1	-0.14953	-14.2363	12.6094	-0.0907692	-0.0361991	-256.204
9045	-0.0467711	1	-0.168401	-15.4963	12.4409	-0.091086	-0.0316742	-256.292
9046	-0.0422825	1	-0.205471	-16.0723	12.2353	-0.0912896	-0.020362	-256.381
9047	-0.0226253	1	-0.378696	-18.0283	11.8565	-0.0914253	-0.0135747	-256.47
